wmo_id;name;lat;lon;alt;country_alpha2;name_rus;name_eng;additional_name
29855;Лужба;53.63;88.91;357;RU;Лужба;Luzhba;Теба
29858;Неожиданный;53.28;89.06;527;RU;Неожиданный;Neozhidanny;Неожиданный Прииск
29862;Абакан (Хакасский);53.76;91.31;253;RU;Абакан (Хакасский);Abakan (Khakasskij);Хакасская
29864;Уйбат;53.71;90.36;524;RU;Уйбат;Uybat;Уйбат
29865;Абакaн;53.75;91.4;248;RU;Абакaн;Abakan;Абакан
29866;Минусинск;53.71;91.69;253;RU;Минусинск;Minusinsk;Минусинск
29869;Ермаковское;53.27;92.4;300;RU;Ермаковское;Ermakovskoe;Ермаковское
29870;Курагино;53.9;92.68;288;RU;Курагино;Kuragino;Курагино
29876;Казыр;53.68;94.2;445;RU;Казыр;Kazyr;Пономарёво
29892;Хадама;53.95;98.81;705;RU;Хадама;Hadama;Хадама
29894;Алыгджер;53.63;98.21;916;RU;Алыгджер;Alygdzer;Алыгджер
29915;Славгород;52.96;78.65;124;RU;Славгород;Slavgorod;Славгород
29916;Благовещенка;52.76;79.83;127;RU;Благовещенка;Blagoveshchenka;Благовещенка
29923;Ребриха;53.08;82.33;218;RU;Ребриха;Rebriha;Ребриха
29937;Алейская;52.51;82.76;173;RU;Алейская;Alejskaya;Алейск
29939;Бийск-Зональная;52.67;84.92;223;RU;Бийск-Зональная;Bijsk Zonalnaya;Бийск Зональная
29946;Кондома;52.83;87.26;355;RU;Кондома;Kondoma;Кондома
29956;Таштып;52.8;89.91;448;RU;Таштып;Tastyp;Тастып
29962;Бея;53.05;90.91;468;RU;Бея;Beja;Бея
29973;Верхний Амыл;53.13;94.5;762;RU;Верхний Амыл;Verhny Amyl;Верхний Амыл
29974;Оленья Речка;52.8;93.24;1404;RU;Оленья Речка;Olenya Rechka;Оленья Речка
29998;Орлик;52.5;99.81;1376;RU;Орлик;Orlik;Орлик
29999;Орлик;52.5;99.8;1570;RU;Орлик;;Орлик
30014;Чемдальск;59.63;103.31;282;RU;Чемдальск;Chemdalsk;Чемдальск
30028;Ика;59.28;106.16;350;RU;Ика;Ika;Ика
30037;Непа;59.25;108.23;326;RU;Непа;Nepa;Непа
30054;Витим;59.45;112.58;186;RU;Витим;Vitim;Витим
30069;Перевоз;59;116.91;331;RU;Перевоз;Perevoz;Перевоз
30074;Мача;59.93;117.6;164;RU;Мача;Macha;Маца
30089;Джикимда;59.01;121.76;173;RU;Джикимда;Dzhikimda;Джикимда
30102;Кежма;58.96;101.08;188;RU;Кежма;Kezhma;Кежма
30117;Усть-Илимск;58.2;102.75;401;RU;Усть-Илимск;Ust-Ilimsk;Усть-Илимск
30127;Токма;58.23;105.73;438;RU;Токма;Tokma;Токма
30138;Чечуйск;58.1;108.68;244;RU;Чечуйск;Chechujsk;Чечуйск
30142;Визирный;58.88;111.25;225;RU;Визирный;Vizirny;Визирный
30151;Воронцовка;58.85;112.9;203;RU;Воронцовка;Voroncovka;Воронцовка
30157;Мама;58.31;112.86;218;RU;Мама;Mama;Мама
30165;Светлый;58.41;116.01;422;RU;Светлый;Svetly;Светлый
30173;Тяня;59;119.8;198;RU;Тяня;Tyanya;Тяня
30209;Ершово;57.11;102.3;376;RU;Ершово;Ershovo;Ершово
30218;Новая Игирма;57.11;103.95;309;RU;Новая Игирма;Novaya Igirma;Новая Игирма
30219;Максимово;57.1;104.96;354;RU;Максимово;Maximovo;Максимово
30229;Верхне-Марково;57.33;107.06;270;RU;Верхне-Марково;Verhne-Markovo;Верхне-Марково
30230;Киренск;57.76;108.06;256;RU;Киренск;Kirensk;Киренск
30246;Конкудера;57.56;112.5;330;RU;Конкудера;Konkudera;Горно-Чуйский
30252;Мамакан;57.81;114.01;244;RU;Мамакан;Mamakan;Мамакан
30253;Бодайбо;57.86;114.23;277;RU;Бодайбо;Bodajbo;Бодайбо
30255;Таежная;57.18;114;529;RU;Таежная;Tayezhnaya;Мамакан
30263;Ничатка;57.73;117.55;561;RU;Ничатка;Nichatka;Ничатка
30307;Братск;56.37;101.69;488;RU;Братск;Bratsk;Братск город
30308;Вихоревка;56.16;101.16;369;RU;Вихоревка;Vikhorevka;Вихоревка
30309;Братск;56.28;101.75;410;RU;Братск;Bratsk;Братск город
30310;Братск аэропорт;56.4;101.7;490;RU;Братск аэропорт;;Братск аэропорт
30316;Железногорск;56.45;104.11;599;RU;Железногорск;Zheleznogorsk;Железногорск
30317;Заярск;56.2;102.85;425;RU;Заярск;Zayarsk;Заярск
30320;Усть-Кут;56.85;105.73;664;RU;Усть-Кут;Ust-Kut;Усть-Кут
30328;Орлинга;56.05;105.83;337;RU;Орлинга;Orlinga;Орлинга
30337;Казачинское;56.31;107.61;355;RU;Казачинское;Kazachinskoe;Казачинск
30348;Уоян;56.13;111.61;489;RU;Уоян;Uoyan;Уоян
30356;Таксимо;56.38;114.83;514;RU;Таксимо;Taximo;Улон-Макит
30364;Муя;56.5;115.7;474;RU;Муя;;Муя
30372;Чара;56.9;118.26;709;RU;Чара;Chara;Чара
30374;Большая Лепринда;56.65;117.61;1001;RU;Большая Лепринда;Bolshaya Leprinda;Большая Лепринда
30379;Катугино;56.05;119.13;991;RU;Катугино;Katugino;Катугино
30385;Усть-Нюкжа;56.58;121.5;430;RU;Усть-Нюкжа;Ust-Njukzha;Усть-Нюкжа
30393;Чульман;56.83;124.86;855;RU;Чульман;Chulman;Нерюнгри Чульман
30405;Тангуй;55.38;101.03;420;RU;Тангуй;Tanguj;Тангуй
30413;Коченга;55.91;104.1;329;RU;Коченга;Kochenga;Ясачная
30424;Головское;55.48;105.48;372;RU;Головское;Golovskoe;Головское
30432;Гоуджекит;55.7;109.05;672;RU;Гоуджекит;Goudzhekit;Гоуджокит
30433;Нижнеангарск;55.79;109.58;476;RU;Нижнеангарск;Nizhneangarsk;Нижнеангарск
30434;Нижнеангарск;55.8;109.6;471;RU;Нижнеангарск;;Нижнеангарск
30437;Карам;55.15;107.61;497;RU;Карам;Karam;Карам
30439;Томпа;55.11;109.75;464;RU;Томпа;Tompa;Томпа
30455;Уакит;55.48;113.61;1099;RU;Уакит;Uakit;Уакит
30457;Баунт;55.26;113.13;1085;RU;Баунт;Baunt;Баунт
30461;Тилишма;55.85;115.46;823;RU;Тилишма;Tilishma;Тилишма
30469;Калакан;55.11;116.76;612;RU;Калакан;Kalakan;Калакан
30471;Средний Калар;55.86;117.36;748;RU;Средний Калар;Sredny Kalar;Средний Калар
30484;Средняя Олекма;55.43;120.55;528;RU;Средняя Олекма;Srednyaa Olekma;Средняя Олекма
30493;Нагорный;55.96;124.88;859;RU;Нагорный;Nagorny;Нагорный
30497;Лопча;55.76;122.78;583;RU;Лопча;Lopcha;Усть-Уркима
30499;Тында;55.18;124.66;533;RU;Тында;Tynda;Тында
30504;Тулун;54.6;100.63;523;RU;Тулун;Tulun;Тулун
30507;Икей;54.18;100.08;526;RU;Икей;Ikej;Икей
30514;Усть-Уда;54.16;103.01;426;RU;Усть-Уда;Ust-Uda;Усть-Уда
30521;Жигалово;54.8;105.16;417;RU;Жигалово;Zhigalovo;Жигалово
30526;Тырка;54.48;107.06;653;RU;Тырка;Tyrka;Тырка
30536;Баргузинский Заповедник;54.33;109.53;468;RU;Баргузинский Заповедник;Barguzinsky Zapov.;Давса
30537;Солнечная;54.03;108.26;463;RU;Солнечная;Solnethnaya;Солнечная
30542;Тасса;54.85;111.15;563;RU;Тасса;Tassa;Тасса
30547;Курумкан;54.26;110.26;510;RU;Курумкан;Kurumkan;Курумкан
30549;Карафтит;54.2;111.95;1302;RU;Карафтит;Karaftit;Карафтит
30554;Багдарин;54.44;113.58;900;RU;Багдарин;Bagdarin;Багдарин
30555;Троицкий Прииск;54.61;113.13;1315;RU;Троицкий Прииск;Troicky Priisk;Троицкий Прииск
30565;Усть-Каренга;54.43;116.53;685;RU;Усть-Каренга;Ust-Karenga;Усть-Каренга
30567;Хулугли;54.03;115.01;732;RU;Хулугли;Khulugli;Бугарихта
30576;Тупик;54.43;119.9;642;RU;Тупик;Tupik;Тупик
30603;Зима;53.93;102.05;457;RU;Зима;Zima;Зима
30605;Сарам;53.35;101.2;602;RU;Сарам;Saram;Сарам
30606;Залари;53.55;102.5;449;RU;Залари;Zalari;Залари
30612;Балаганск;54;103.06;428;RU;Балаганск;Balagansk;Балаганск
30617;Черемхово;53.18;103.03;598;RU;Черемхово;Cheremkhovo;Черемхово
30618;Бохан;53.13;103.76;444;RU;Бохан;Bohan;Бохан
30622;Качуг;53.96;105.9;518;RU;Качуг;Kacug;Кацуг
30627;Баяндай;53.1;105.53;757;RU;Баяндай;Bajandaj;Баяндай
30632;О.Большой Ушканий;53.85;108.58;459;RU;О.Большой Ушканий;O. Bolshoy Ushkany;Болсой Ушканий остров
30635;Усть-Баргузин;53.41;109.01;459;RU;Усть-Баргузин;Ust-Barguzin;Усть-Баргузин
30636;Баргузин;53.61;109.63;488;RU;Баргузин;Barguzin;Баргузин
30637;Узур;53.31;107.73;460;RU;Узур;Uzur;Хузир
30638;Нижнее Изголовье;53.45;108.5;473;RU;Нижнее Изголовье;Nizhnee Izgolovye;Максимиха
30649;Усть-Заза;53.21;111.68;973;RU;Усть-Заза;Ust-Zaza;Уст-Заза
30650;Романовка;53.2;112.78;920;RU;Романовка;Romanovka;Романовка
30651;Усть-Антосе;53.98;113.2;931;RU;Усть-Антосе;Ust-Antose;Большой Амалат
30655;Юмурчен;53.61;114.05;793;RU;Юмурчен;Yumurchen;Ингур
30664;Тунгокочен;53.53;115.61;810;RU;Тунгокочен;Tungokochen;Тунгокочен
30667;Кыкер;53.16;115.81;592;RU;Кыкер;Kyker;Кикер
30669;Зилово;53.06;117.48;700;RU;Зилово;Zilovo;Зилово
30673;Могоча;53.75;119.73;624;RU;Могоча;Mogocha;Могоча
30675;Ксеньевская;53.55;118.71;583;RU;Ксеньевская;Ksenevskaya;Ксеньевская
30679;Горбица;53.1;119.21;382;RU;Горбица;Gorbica;Горбица
30682;Амазар;53.86;120.86;471;RU;Амазар;Amazar;Амазар
30683;Ерофей Павлович;53.96;121.93;520;RU;Ерофей Павлович;Erofey Pavlovich;Ерофей Павлович
30686;Игнашино;53.46;122.4;293;RU;Игнашино;Ignasino;Игнасино
30688;Покровка;53.35;121.55;313;RU;Покровка;Pokrovka;Покровка
30692;Сковородино;54;123.96;397;RU;Сковородино;Skovorodino;Сковородино
30695;Джалинда;53.46;123.9;266;RU;Джалинда;Dzalinda;Джалинда
30703;Инга;52.96;101.98;541;RU;Инга;Inga;Инга
30710;Иркутск;52.26;104.31;467;RU;Иркутск;Irkutsk;Иркутск город
30712;Усолье-Сибирское;52.78;103.68;437;RU;Усолье-Сибирское;Usolye-Sibirskoe;Усолье-Сибирское
30713;Усть-Ордынский;52.81;104.76;523;RU;Усть-Ордынский;Ust-Ordynsky;Усть-Ордынский
30714;Дабады;52.1;102.7;754;RU;Дабады;Dabady;Хейта-на-Иркуте
30715;Ангарск;52.48;103.85;435;RU;Ангарск;Angarsk;Ангарск
30716;Хомутово;52.46;104.36;454;RU;Хомутово;Khomutovo;Хомутово
30726;Сухая;52.55;107.1;457;RU;Сухая;Sukhaya;Сухая
30727;Большое Голоустное;52.03;105.41;461;RU;Большое Голоустное;Bolshoe Goloustnoe;Большое Голоустное
30729;Кабанск;52.05;106.64;466;RU;Кабанск;Kabansk;Кабанск
30731;Горячинск;52.98;108.29;488;RU;Горячинск;Gorjachinsk;Горячинск
30739;Хоринск;52.16;109.78;665;RU;Хоринск;Khorinsk;Хоринск
30741;Замакта;52.76;109.96;1288;RU;Замакта;Zamakta;Замокта
30745;Сосново-Озерское;52.53;111.55;951;RU;Сосново-Озерское;Sosnovo-Ozerskoe;Сосново-Озерское
30751;Телемба;52.73;113.28;929;RU;Телемба;Telemba;Телемба
30757;Беклемишево;52.13;112.66;968;RU;Беклемишево;Beklemishevo;Беклемишево
30758;Чита;52.08;113.48;671;RU;Чита;Chita;Чита город
30759;Чита Кадала;52;113.3;692;RU;Чита Кадала;;Чита Кадала
30764;Усугли;52.65;115.16;644;RU;Усугли;Usugli;Усугли
30765;Зюльзя;52.55;116.2;533;RU;Зюльзя;Zjulzja;Зюльзя
30766;Чернышевск;52.53;117;538;RU;Чернышевск;Chernyshevsk;Чернышевск
30768;Нерчинск;52;116.53;477;RU;Нерчинск;Nerchinsk;Нерчинск
30772;Усть-Карск;52.7;118.8;402;RU;Усть-Карск;Ust-Karsk;Усть-Кара
30777;Сретенск;52.23;117.7;528;RU;Сретенск;Sretensk;Сретенск
30781;Урюпино;52.75;120.03;373;RU;Урюпино;Urjupino;Урюпино
30791;Иркутск;52.26;104.38;502;RU;Иркутск;Irkutsk;Иркутск аэропорт
30802;Монды;51.68;100.98;1303;RU;Монды;Mondy;Монды
30803;Аршан;51.91;102.43;884;RU;Аршан;Arshan;Баго-Горхон
30806;Кырен;51.68;102.15;755;RU;Кырен;Kyren;Кырен
30811;Тунка;51.73;102.53;720;RU;Тунка;Tunka;Тунка
30812;Култук;51.71;103.7;465;RU;Култук;Kultuk;Слюдянка
30814;Исток Ангары;51.86;104.81;470;RU;Исток Ангары;Istok Angary;Култук
30815;Хамар-Дабан;51.53;103.6;1442;RU;Хамар-Дабан;Hamar-Daban;Хамар-Дабан
30818;Байкальск;51.65;104.13;479;RU;Байкальск;Baykalsk;Байкальск
30822;Бабушкин;51.7;105.85;466;RU;Бабушкин;Babuskin;Бабушкин
30823;Улан-Удэ;51.83;107.6;514;RU;Улан-Удэ;Ulan-Ude;Улан-Удэ город
30824;Танхой;51.56;105.11;472;RU;Танхой;Tanhoj;Танхой
30825;Иволгинск;51.75;107.28;562;RU;Иволгинск;Ivolginsk;Улан-Удэ Мухино
30829;Новоселенгинск;51.1;106.64;555;RU;Новоселенгинск;Novoselenginsk;Новоселенгинск
30837;Мухоршибирь;51.03;107.81;730;RU;Мухоршибирь;Mukhorshibir;Мухоршибирь
30838;Петровский з-д;51.31;108.86;810;RU;Петровский з-д;Petrovsky Zavod;Петровский Завод
30843;Могзон;51.73;112;906;RU;Могзон;Mogzon;Могзон
30844;Хилок;51.36;110.46;800;RU;Хилок;Hilok;Хилок
30845;Харагун;51.55;111.18;855;RU;Харагун;Kharagun;Харагун
30846;Улеты;51.35;112.46;743;RU;Улеты;Ulety;Улеты
30849;Горекацан;51.13;111.91;814;RU;Горекацан;Gorekatsan;Николаевское
30853;Карымская;51.63;114.31;619;RU;Карымская;Karymskaya;Карымская
30856;Седловая;51.48;114.53;877;RU;Седловая;Sedlovaya;Седловая
30858;Дарасун;51.2;113.71;802;RU;Дарасун;Darasun;Дарасун
30859;Агинское;51.1;114.51;680;RU;Агинское;Aginskoe;Агинское
30862;Шилка;51.86;116.03;596;RU;Шилка;Shilka;Шилка
30866;Балей;51.55;116.7;646;RU;Балей;Baley;Балей
30874;Шелопугино;51.65;117.56;713;RU;Шелопугино;Shelopugino;Шелопугино
30875;Ямкун;51.53;118.33;698;RU;Ямкун;Yamkun;Тайна
30879;Нерчинский з-д;51.31;119.61;621;RU;Нерчинский з-д;Nerchinsky Zavod;Нерчинский Завод
30911;Санага;50.71;102.78;1172;RU;Санага;Sanaga;Санага
30915;Цакир;50.43;103.6;985;RU;Цакир;Tsakir;Цакир
30924;Петропавловка;50.61;105.31;684;RU;Петропавловка;Petropavlovka;Петропавловка
30925;Кяхта;50.36;106.45;791;RU;Кяхта;Kjahta;Кяхта
30934;Бичура;50.6;107.58;636;RU;Бичура;Bichura;Бичура
30935;Красный Чикой;50.36;108.75;770;RU;Красный Чикой;Krasny Chikoy;Красный Чикой
30938;Менза;49.43;108.85;936;RU;Менза;Menza;Менза
30944;Черемхово;50.58;110.15;884;RU;Черемхово;Cheremhovo;Черемхово
30947;Шумиловка;50.06;110.15;1154;RU;Шумиловка;Shumilovka;Шумиловка
30948;Букукун;49.45;111.13;1137;RU;Букукун;Bukukun;Грязи
30949;Кыра;49.56;111.96;907;RU;Кыра;Kyra;Кыра
30954;Мангут;49.7;112.66;808;RU;Мангут;Mangut;Дулдурга
30957;Акша;50.26;113.26;731;RU;Акша;Aksha;Акса
30961;Оловянная;50.95;115.58;642;RU;Оловянная;Olovjannaya;Оловянная
30964;Нижний Цасучей;50.51;115.13;639;RU;Нижний Цасучей;Nizhny Tsasuchey;Кубухай
30965;Борзя;50.4;116.51;675;RU;Борзя;Borzya;Борзя
30967;Соловьевск;49.9;115.75;620;RU;Соловьевск;Solovevsk;Соловьевск
30968;Забайкальск;49.63;117.33;703;RU;Забайкальск;Zabaykalsk;Харанор
30971;Александровский Завод;50.91;117.93;805;RU;Александровский Завод;Aleksandrovsky Zavod;Александровский Завод
30972;Доно;50.88;118.58;694;RU;Доно;Dono;Доно
30975;Приаргунск;50.33;119.06;521;RU;Приаргунск;Priargunsk;Приаргунск
30978;Кайластуй;49.83;118.38;547;RU;Кайластуй;Kajlastuj;Кайластуй
31004;Алдан;58.61;125.36;678;RU;Алдан;Aldan;Алдан
31005;Томмот;58.96;126.26;284;RU;Томмот;Tommot;Томмот
31011;Буяга;59.66;127.05;278;RU;Буяга;Buyaga;Буяга
31016;Угино;58.63;128.5;231;RU;Угино;Ugino;Угино
31026;Учур;58.73;130.61;197;RU;Учур;Uchur;Учур
31041;Усть-Миль;59.63;133.03;179;RU;Усть-Миль;Ust-Mil;Уст-Миль
31054;Усть-Юдома;59.18;135.15;209;RU;Усть-Юдома;Ust-Judoma;Усть-Юдома
31062;Югаренок;59.76;137.66;379;RU;Югаренок;Yugarenok;Югарёнок
31067;Курун-Урях;58.66;137.1;435;RU;Курун-Урях;Kurun-Uryakh;Курун-Уряках
31083;Хейджан;59.96;144.78;121;RU;Хейджан;Kheydzhan;Старый Хейджан
31087;Улья;58.81;141.85;4;RU;Улья;Ulya;Уля
31088;Охотск;59.36;143.2;4;RU;Охотск;Okhotsk;Охотск
31092;Талон;59.76;148.63;21;RU;Талон;Talon;Талон
31097;Ушки;59.21;146.21;17;RU;Ушки;Ushki;Уски
31102;Канку;57.65;125.96;1204;RU;Канку;Kanku;Канку
31123;Чюльбю;57.76;130.9;254;RU;Чюльбю;Chjulbju;Чюльбю
31137;Токо;56.28;131.13;848;RU;Токо;Toko;Токо
31152;Нелькан;57.65;136.15;325;RU;Нелькан;Nelkan;Нелькан
31158;Батомга;56.6;136.3;496;RU;Батомга;Batomga;Батомга
31168;Аян;56.45;138.15;6;RU;Аян;Ajan;Аян
31174;Большой Шантар;54.83;137.53;9;RU;Большой Шантар;Bolshoy Shantar;Большой Шантар
31199;Унаха;55.03;126.8;448;RU;Унаха;Unaha;Унаха
31235;Джана;55.33;134.5;318;RU;Джана;Dzhana;Яна
31253;Бомнак;54.71;128.86;365;RU;Бомнак;Bomnak;Бомнак
31263;Локшак;54.73;130.45;462;RU;Локшак;Loksak;Локшак
31285;Удское;54.5;134.41;62;RU;Удское;Udskoe;Удское
31286;Чумикан;54.71;135.3;9;RU;Чумикан;Chumikan;Чумикан
31295;Магдагачи;53.46;125.81;362;RU;Магдагачи;Magdagchi;Магдагачи
31299;Тыгда;53.1;126.35;314;RU;Тыгда;Tygda;Тыгда
31300;Зея;53.74;127.27;228;RU;Зея;Zeya;Зея
31311;Огорон;53.96;129.06;405;RU;Огорон;Ogoron;Огорон
31318;Нора;53.35;130;319;RU;Нора;Nora;Нора
31325;Шевли;53.48;131.78;442;RU;Шевли;Shevli;Севли
31329;Экимчан;53.08;132.93;540;RU;Экимчан;Ekimchan;Экимчан
31331;Баладек;53.66;133.08;282;RU;Баладек;Baladek;Болодек
31338;Селемджа;53.13;133.96;682;RU;Селемджа;Celemdzha;Селемджа
31346;Тугур;53.76;136.8;52;RU;Тугур;Tugur;Тугур
31348;Бурукан;53.05;136.03;153;RU;Бурукан;Burukan;Бурукан
31362;Литке;53.95;140.33;19;RU;Литке;Litke;Александра
31364;Кульчи;53.56;139.65;21;RU;Кульчи;Kulchi;Кульчи
31369;Николаевск-на-Амуре;53.14;140.69;45;RU;Николаевск-на-Амуре;Nikolaevsk-na-Amure;Николаевск-нa-Амуре
31371;Черняево;52.78;126;208;RU;Черняево;Chernjaevo;Черняево
31373;Октябрьский Прииск;53;128.65;332;RU;Октябрьский Прииск;Oktjabrsky Priisk;Октябрьский Прииск
31377;Аносово;52.16;126.58;202;RU;Аносово;Anosovo;Мухино
31384;Гарь;52.56;129.06;246;RU;Гарь;Gar;Гар
31388;Норск;52.35;129.91;207;RU;Норск;Norsk;Норск
31392;Стойба;52.8;131.71;364;RU;Стойба;Stojba;Стойба
31394;Селемджинское;52.58;131.13;300;RU;Селемджинское;Selemdzinskoe;Селемджинское
31397;Бысса;52.45;130.86;266;RU;Бысса;Byssa;Бысса
31416;Им.Полины Осипенко;52.41;136.5;69;RU;Им.Полины Осипенко;Im Poliny Osipenko;Им, Полины Осипенко
31418;Веселая Горка;52.28;135.8;201;RU;Веселая Горка;Veselaya Gorka;Весёлая Горка
31421;Гуга;52.7;137.53;60;RU;Гуга;Guga;Гуга
31423;Удинское;52.91;138.85;15;RU;Удинское;Udinskoe;Удинское
31432;Воскресенское;52.9;140;25;RU;Воскресенское;;Воскресенское
31436;Джаоре;52.66;141.28;24;RU;Джаоре;Dzhaore;Джаоре
31437;Сомнительный Прииск;52.16;139.16;220;RU;Сомнительный Прииск;Somnitelny Priisk;Сомнительный Прииск
31439;Богородское;52.38;140.46;33;RU;Богородское;Bogorodskoe;Богородское
31441;Саскаль;51.65;126.91;211;RU;Саскаль;Saskal;Усаково
31442;Шимановск;51.98;127.65;280;RU;Шимановск;Shimanovsk;Шимановск
31443;Мазаново;51.63;128.81;161;RU;Мазаново;Mazanovo;Мазаново
31445;Свободный;51.45;128.11;194;RU;Свободный;Svobodny;Свободный
31459;Верхняя Томь;51.35;130.43;261;RU;Верхняя Томь;Verhnjaya Tom;Верхняя Томь
31469;Чегдомын;51.16;132.95;370;RU;Чегдомын;Chegdomyn;Чегдомын
31474;Усть-Умальта;51.63;133.26;383;RU;Усть-Умальта;Ust-Umalta;Усть-Умальта
31478;Софийский Прииск;52.26;133.98;901;RU;Софийский Прииск;Sofijsky Priisk;Софийский Прииск
31482;Дуки;51.71;135.93;132;RU;Дуки;Duki;Дуки
31484;Хуларин;51.41;135.08;268;RU;Хуларин;Hularin;Хуларин
31489;Горин;51.2;136.8;92;RU;Горин;Gorin;Горин
31497;Бактор;51.13;137.43;36;RU;Бактор;Baktor;Бактор
31502;Мариинск;51.73;140.18;21;RU;Мариинск;Mariinsk;Мариинское
31504;Циммермановка;51.33;139.25;46;RU;Циммермановка;Tsimmermanovka;Сухановка
31509;Де-Кастри;51.48;140.78;36;RU;Де-Кастри;De-Kastri;Де-Кастри
31510;Благовещенск;50.22;127.47;168;RU;Благовещенск;Blagoveschensk;Благовещенск
31511;Сергеевка;50.78;127.3;147;RU;Сергеевка;Sergeevka;Сергеевка
31512;Благовещенск ОГМС;50.25;127.56;130;RU;Благовещенск ОГМС;Blagoveschensk OGMS;Благовещенск
31513;Белогорск;50.91;128.46;178;RU;Белогорск;Belogorsk;Белогорск
31521;Братолюбовка;50.78;129.33;230;RU;Братолюбовка;Bratoljubovka;Братолюбовка
31527;Завитая;50.11;129.46;238;RU;Завитая;Zavitaya;Завитая
31532;Чекунда;50.86;132.25;270;RU;Чекунда;Chekunda;Чекунда
31534;Сектагли;50.43;131.01;275;RU;Сектагли;Sektagli;Сектагли
31538;Сутур;50.06;132.13;343;RU;Сутур;Sutur;Сутур
31548;Верховье Урми;50.05;133.58;433;RU;Верховье Урми;Verkhovye Urmi;Верховье Урми
31550;Солнечный;50.7;136.7;305;RU;Солнечный;Colnechny;Амурск
31561;Комсомольск-на-Амуре;50.53;137.03;20;RU;Комсомольск-на-Амуре;Komsomolsk-na-Amure;Комсомольск-на-Амуре
31562;Нижне-Тамбовское;50.93;138.18;18;RU;Нижне-Тамбовское;Nizhnetambovskoe;Нижнетамбовское
31566;Сегжема;50.35;138.39;193;RU;Сегжема;Segzhema;Сегежма
31573;Сизиман;50.73;140.41;6;RU;Сизиман;Siziman;Сиземан
31583;Малиновка;49.78;129.91;114;RU;Малиновка;Malinovka;Малиновка
31586;Константиновка;49.61;127.96;118;RU;Константиновка;Konstantinovka;Константиновка
31587;Поярково;49.61;128.65;114;RU;Поярково;Pojarkovo;Поярково
31594;Архара;49.41;130.08;133;RU;Архара;Arkhara;Архара
31618;Бира;49.01;132.46;154;RU;Бира;Bira;Бира
31624;Урми;49.4;133.23;198;RU;Урми;Urmi;Урми
31632;Кур;49.93;134.63;283;RU;Кур;Kur;Кур
31636;Неран;49.55;134.73;222;RU;Неран;Neran;Неран
31647;Литовко;49.23;135.18;71;RU;Литовко;Litovko;Литовко
31655;Троицкое;49.45;136.56;33;RU;Троицкое;Troitskoe;Троицкое
31661;Анюй;49.23;137.11;97;RU;Анюй;Anyuy;Верхний Нерген
31677;Солекуль;49.16;138.05;911;RU;Солекуль;Solekul;Солекуль
31683;Тумнин;49.65;140.08;57;RU;Тумнин;Tumnin;Тумнин
31702;Облучье;49;131.08;265;RU;Облучье;Obluchje;Облучье
31703;Биракан;49;131.73;227;RU;Биракан;Birakan;Биракан
31707;Екатерино-Никольское;47.73;130.96;71;RU;Екатерино-Никольское;Ekaterino-Nikolskoe;Екатерино-Никольское
31710;Ленинское;47.95;132.61;54;RU;Ленинское;Leninskoe;Ленинское
31713;Биробиджан;48.73;132.95;80;RU;Биробиджан;Birobidzhan;Биробиджан
31725;Смидович;48.61;133.83;50;RU;Смидович;Smidovich;Смидович
31733;Елабуга;48.81;135.88;61;RU;Елабуга;Elabuga;Елабуга
31735;Хабаровск;48.52;135.18;75;RU;Хабаровск;Habarovsk;Хабаровск
31736;Хабаровск;48.53;135.23;72;RU;Хабаровск;Habarovsk;Хабаровск
31738;Хабаровск;48.5;135;39;RU;Хабаровск;;Хабаровск
31754;Тивяку;48.6;137.05;404;RU;Тивяку;Tivjaku;Тивяку
31766;Иоли;48.63;138.98;379;RU;Иоли;Ioli;Иоли
31770;Советская Гавань;49;140.3;20;RU;Советская Гавань;Sovetskaya Gavan;Советская Гавань
31786;Вяземская;47.55;134.81;86;RU;Вяземская;Vjazemskaya;Вяземская
31788;Лермонтовка;47.15;134.33;75;RU;Лермонтовка;Lermontovka;Лермонтовка
31790;Георгиевка;47.95;135.23;70;RU;Георгиевка;Georgievka;Верино
31792;Бичевая;47.76;135.63;104;RU;Бичевая;Bicevaya;Бичевая
31801;Гвасюги;47.66;136.18;180;RU;Гвасюги;Gvasjugi;Гвасюги
31823;Гроссевичи;47.96;139.53;3;RU;Гроссевичи;Grossevichi;Гроссевичи
31825;Агзу;47.6;138.4;166;RU;Агзу;Agzu;Агзу
31829;Золотой;47.31;138.98;27;RU;Золотой;Zolotoj;Золотой
31832;Бикин;46.8;134.26;70;RU;Бикин;Bikin;Бикин
31845;Красный Яр;46.53;135.31;128;RU;Красный Яр;Krasny Jar;Красный Яр
31851;Родниковая;46.68;136.21;246;RU;Родниковая;Rodnikovaya;Гамцанза
31866;Сосуново;46.53;138.33;2;RU;Сосуново;Sosunovo;Сосуново
31869;Монерон;46.25;141.26;109;RU;Монерон;Moneron;Хуцин
31873;Дальнереченск;45.86;133.73;100;RU;Дальнереченск;Dalnerechinsk;Дальнереченск
31878;Кировский;45.09;133.5;97;RU;Кировский;Kirovsky;Кировский
31884;Малиново;45.41;134.26;138;RU;Малиново;Malinovo;Малиново
31895;Мельничное;45.45;135.5;332;RU;Мельничное;Melnichnoe;У сть-Колумбей
31909;Терней;45;136.6;51;RU;Терней;Terney;Терней
31913;Турий Рог;45.21;131.98;92;RU;Турий Рог;Turiy Rog;Турий Рог
31915;Пограничный;44.4;131.38;217;RU;Пограничный;Pogranichny;Пограничный
